Name	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22
ZER1	-1.388447792	0.805283459	0.217332997	0.689831201	-1.224542142	-1.881559181	0.740472234	-0.302779978	-0.881128885	0.889926624	1.24268002	1.079708155	-1.560053813	-0.710589993	-0.111197061	0.252098154	-0.372423639	1.223870948	0.512240276	-0.360360541	1.043864806	-2.27879097
ZFAND1	-2.003603357	0.230194168	0.22400711	0.217796475	-0.351239897	0.840251473	2.209083726	-0.010879052	-0.100565064	0.161985848	-0.554385775	-1.249771067	1.317180483	0.113410729	-0.46342918	0.227287884	0.499983282	0.237502831	1.255518939	1.916117965	-1.220837691	1.97600948
ZFAND2A	-2.073968168	0.817672133	1.265094565	-1.2350401	0.469528589	-1.82573617	-1.69774407	-0.27348144	0.398744402	-0.161417014	0.46731983	-0.220134013	0.606107945	-0.207937464	-0.434853094	0.108944635	0.478422302	-0.390249024	1.667197817	-1.494593362	1.70215506	1.838730241
ZFAND2B	-1.360243893	0.45313317	0.839355344	-1.663566808	-0.278998699	-2.045296447	-1.172873239	-0.845802772	-0.674883308	1.330003381	0.119986726	0.905620739	-0.300696142	0.417565446	-0.479543658	0.270699429	-0.762510684	1.52679665	0.931911532	1.488045094	0.209597282	0.907821296
ZFAND6	-1.7425993	0.318692939	0.676986861	-1.5047601	0.382222727	0.696652741	0.669988942	0.096340792	1.098615713	-0.927151115	-1.005483617	-0.688050936	0.563118509	0.40351558	-0.154737467	1.268204428	0.254424863	1.686150597	2.649292301	0.942256653	0.723658523	1.145689763
ZFAS1	0.276030013	-1.096612422	-0.016792598	-0.268759906	-0.439980413	-0.229618171	-0.518849457	-0.893983911	0.862068715	0.101630364	0.231791757	0.513698448	0.306667225	0.081971307	-1.42095317	-1.28826944	-0.468431195	-0.730123522	-0.493674027	0.268098763	-0.69179394	0.714039328
ZFP1	0.512816143	-0.933828378	-0.138241106	-0.388471132	0.544739001	1.721054741	2.257748683	1.693351875	0.214911099	-0.78433907	-0.757376205	-0.701159978	1.136690567	0.347853897	-0.892777173	-0.401591021	-1.942522248	-0.395156062	1.592808493	0.906725658	0.247950653	-0.111177949
ZFP3	-1.961283304	1.59258633	1.312279851	-1.210543537	1.350172247	-0.269113445	-0.110872795	-0.441878269	-0.419537033	1.19117285	-0.762964532	1.02258803	0.379341275	0.062948962	1.050957559	1.099785932	1.04738822	1.248432561	-0.352076835	-0.697939503	0.248241256	-2.538807165
ZFP30	-0.114512887	0.748797243	0.491670198	-1.276062168	0.249727049	1.088223395	0.632108135	1.884696969	-1.356183898	-0.614981798	-0.774944675	-0.719345364	0.708912044	0.086903683	-1.359758517	0.45806952	0.763135858	0.250543619	0.541571568	0.724873044	-1.525377659	0.570339842
ZFP36	-0.109288351	0.576497488	0.728595938	2.370711139	0.627551365	1.790768337	0.79450768	0.432555877	0.660392957	1.373714114	1.175113497	0.785825406	3.357007839	1.511378773	-0.847340534	-0.725091908	-0.639245335	-0.748966872	0.272305573	1.039962749	1.733637126	0.128946503
ZFP41	-0.950473898	0.321383367	-0.972697831	-0.876555565	-0.387022478	-1.698561825	0.708576417	-1.346812493	-0.950473898	-0.213901127	-0.986936377	-0.323912612	-0.385322217	0.800119255	-2.503850281	-0.680629624	-0.729784029	0.11635355	1.717455798	0.959413195	-1.14215419	-1.528233043
ZFP64	-2.583652288	0.265336009	0.097538243	-1.921334999	-0.217704391	-1.127534766	-1.493642692	-0.796706175	-1.027319526	-0.301115244	-0.121917392	-1.300986556	0.052820287	-0.065645703	-1.375492326	-0.357862699	-0.383143062	-0.352090882	0.884959187	2.167940217	-1.605516337	0.592159619
ZFP69	0.231644366	-1.122942863	-0.769241918	0.722028736	0.89167725	0.60063284	-0.064353012	0.762017661	0.217101759	-1.718348283	-1.479403528	0.113233662	0.156160214	1.102675357	-0.514292759	0.093521814	0.330591998	-1.257193064	-1.352129976	0.03240958	-1.753112049	-0.625619746
ZFP69B	-0.626692984	0.175855278	-0.907020412	-0.188723614	0.561522694	-0.594264259	-0.597785206	-0.242407534	0.697245135	-0.837211601	-0.689133889	-0.349760032	0.400236996	0.080501068	0.398608831	-0.66120117	-0.55931749	-0.910208822	-0.122149916	1.227406892	-0.330104015	1.232146969
ZFP90	1.539624589	0.378644252	-0.299418246	0.630601069	0.278430356	1.038264308	0.952040652	2.029371454	0.051933843	-0.961346489	0.003004734	-0.202012878	0.830638819	-0.230316394	-0.805606996	-1.121114163	0.033301732	-1.071794839	0.4270078	-0.288101364	-1.044457469	-1.23432726
ZFP92	1.967703893	-1.921366127	0.658196812	0.182232652	-0.753436826	0.920276602	-0.8065822	0.351159611	0.35980199	-0.511603964	-0.117741355	0.274888803	-0.452819885	-0.189690534	1.808137587	0.180094755	0.221272294	0.047814746	-1.726595011	-0.42396053	1.607278788	-1.003210155
ZFPM2	0.212386194	0.837998746	0.919525239	1.74126305	1.468652457	0.359869993	3.037613015	1.434768677	-0.362849003	-0.088819576	1.185256217	-0.109580943	-0.114918673	1.850761558	0.275165334	1.442755018	0.487658284	0.8866251	0.820079941	-1.108044989	-0.003684402	-0.300765648
ZFR	-0.267192015	0.540474419	-0.510114992	-0.287299695	-1.736212343	0.059356566	1.662065629	-0.734728319	-0.055823353	0.94544699	-0.094432207	-0.908245899	0.154851087	-0.822107005	-0.423871519	0.169060753	0.344422097	0.01156263	1.66723063	0.351352113	-1.127619697	1.31303872
ZFYVE1	-1.784152246	-0.174356521	0.868770851	-0.524321423	0.163952058	1.218074017	1.598019813	1.195408505	-1.132994584	-1.267882267	0.913790351	-0.370113507	-0.93171393	0.469114352	-0.151380144	0.524094684	0.118894022	-0.468581644	-0.046552094	-1.532562846	1.75527081	-0.716048609
ZFYVE19	-1.777452308	-0.852320825	-0.295392944	0.079900934	-0.169137624	-0.871690997	0.08226274	0.08226274	-0.616310855	1.083697611	0.667240477	0.084624546	1.861602654	-0.240602797	-0.349241822	-0.155187252	-0.996063275	-0.923945037	-0.86641083	-1.773187425	-0.369444082	-1.078945928
ZFYVE21	-1.886158617	-0.109760118	0.866792735	0.772559505	-0.121987329	-0.379337467	2.875230997	1.071985746	-1.25397786	0.115957796	0.151123177	-0.272284692	-1.302544312	0.418161882	-0.067985622	0.598252578	0.136291991	0.721903814	2.5442867	-3.18590246	-0.460011988	-0.438566425
ZFYVE27	-1.924470869	-0.564962297	1.534782077	0.202076967	0.011173945	-1.276278897	-2.703609652	-0.797590506	0.671265916	-0.507646709	0.027962522	0.518750507	-0.146339144	0.220297603	-1.219641919	0.5866339	-0.576544825	-0.239935061	-0.083109624	0.682852933	-0.61696214	-1.574866552
ZFYVE28	-1.084857212	-0.168242981	-0.0443231	-0.571592695	-0.521699788	-0.535862947	-1.530506477	-0.830964478	0.413991352	1.396941036	1.721530749	2.023072594	-1.180854425	1.80469966	-0.114532484	1.054631599	-0.251570731	1.14796773	-0.460730686	-1.32988064	0.328329155	-0.423325514
ZG16	-1.166523681	0.97441653	0.461088562	-1.177574468	0.506108421	-1.202960167	-1.722687788	-1.097969722	0.265206071	0.67918529	0.162568652	1.026675527	0.078604318	0.933756246	0.708157817	1.338549314	0.555985645	1.176615139	0.195627163	-1.708625399	1.145251715	-1.916172197
ZGPAT	0.198461628	-1.372936447	0.205165942	0.38192905	-0.834589751	-0.106644523	-1.754818457	0.079883224	0.317137032	0.7842344	0.78487883	0.509838302	-1.095058369	0.6400931	-1.463062955	-1.515710564	-1.425151878	-1.110933587	0.026479401	1.447001509	-1.291701378	0.996015897
ZHX1	-2.087313624	1.214569109	1.426342906	-0.51853487	1.243230949	0.157533525	1.186561877	0.548841777	0.235907304	-1.286720181	-1.438880162	-0.174245272	1.183704228	1.983083364	1.610588148	2.061283574	2.065860183	0.091507986	0.397701546	-0.335795567	-0.491731512	-0.547586313
ZHX3	-0.256525318	-0.977567637	-0.201414464	0.527939053	-0.172333311	-0.363125105	2.870613337	0.698981454	-0.102457855	-1.263842463	-0.051886071	0.255189433	0.189249501	-0.06900292	-0.572285049	0.444593952	0.370316838	-0.059586949	-0.912131989	2.38550877	0.091459901	0.336816284
ZIC2	0.10281747	0.178035695	-0.21764426	-0.314450662	-0.453807943	-0.412257578	-0.274817596	-0.289123271	0.062632832	-0.166058512	-0.350317814	-0.277490547	-0.928763741	-0.797637069	-0.622654292	-0.634151877	-0.900543453	-0.821305016	2.617926175	0.390065212	-0.661134955	0.698630583
ZIK1	1.685797587	-0.697623679	-1.006492343	0.551465721	0.082162422	1.070219348	1.970169166	2.677814326	1.030134268	-1.275418666	-1.007814528	-0.183725491	-0.293754264	2.421626287	0.86971949	0.096153203	-0.079259463	-0.056832655	-0.583042532	0.009861326	1.384803183	-0.903981768
ZKSCAN4	-0.799208254	-0.644104164	-0.377991842	0.338795354	-1.610086321	0.479240635	1.017281048	-0.527897928	-0.291824092	-1.068383842	-1.069932943	-0.723871286	-0.319852284	-0.742649763	0.019146562	1.233671321	1.90731244	0.159444706	-0.963057145	-0.110823875	-0.738887489	-0.969411264
ZMAT2	-1.792243596	0.705939509	0.404697922	-1.862484915	0.142756857	-0.563838773	0.958233966	-0.055772114	-0.568319796	-0.028822448	-0.132809805	0.305652765	-0.540354999	1.018124851	-1.276369798	-0.080016298	0.525635826	0.586624176	0.484385709	0.293059171	-0.618067503	-1.402626495
ZMIZ2	-1.24373647	-2.650985385	-0.003906236	1.603850752	0.082830127	0.294094033	-1.210050994	0.210128095	0.145521375	-1.076448594	-0.101539246	0.634894261	0.479567233	-0.310948217	-1.466442592	-2.004929411	-0.930732408	-0.855276998	1.029457706	0.012274805	-2.235247807	2.155069122
ZMYM1	-1.816832593	0.188291868	1.814825203	-0.12757166	0.136809986	1.014492923	-0.412568556	1.022813622	0.450018577	-0.993219605	-0.530606333	-0.551262053	1.014037001	0.210300952	0.069121549	-0.451894185	-0.529371775	0.079100276	-1.304313134	0.371107594	-0.804713266	-0.667467565
ZMYM2	-2.891039187	-0.402169359	0.915633411	-0.027616224	-0.060444036	-0.05067601	-0.113472661	0.692653941	1.028788594	-1.776393319	-0.582709129	0.352180366	1.432895278	0.287429911	-0.659056003	-0.113162367	0.121066022	-0.586409852	0.990736935	0.269535377	-0.18338302	2.571078491
ZMYM3	0.587291538	0.988772409	-0.950195971	0.553397923	-0.764527206	0.917581374	0.010927376	0.012968638	-0.521555897	-0.425523094	0.980261012	-0.506971752	-3.500778607	-0.563188991	-0.116419011	-0.847970135	-0.104545121	-1.388509236	-0.760083243	2.017979862	-0.550531034	-1.985392025
ZMYM4	0.153623158	0.434120877	0.090932264	0.11255807	0.641924235	1.191696931	2.880221269	1.319916661	0.053849049	-0.073553603	0.566812981	-0.062028376	1.249901318	-0.697779035	-0.131125058	0.013610769	0.998382412	-0.182312784	-0.583609838	2.035322084	-0.639077612	-1.182395718
ZMYM5	-1.176580577	0.453643759	-0.263664137	0.270347146	1.52655649	0.508248601	1.003527074	0.39157213	1.301719033	-0.466751978	-0.518060022	-0.006953814	0.181307712	-0.791488643	0.017876394	0.43667117	-0.526947119	-1.157108527	0.476119336	0.569478611	0.552175524	2.731899243
ZMYND12	-0.140051888	0.286682741	-0.35137317	-0.886317755	-0.255772154	-0.949273205	-0.649212385	0.260948701	-0.393198436	-0.923335161	-0.34280202	-0.600827472	-0.073514945	-0.390261943	0.513079968	1.864517176	0.390198698	-0.852940974	-0.965688546	-0.494168264	0.81985509	-1.636550132
ZMYND15	1.370949176	0.278924806	-0.814857191	0.146259358	-0.137240659	0.429255082	-0.62170802	0.079069204	0.602198945	0.493359812	1.579465802	0.802408018	-0.319123159	-0.403406695	-1.729648783	-1.278539902	-2.248375745	-0.664831581	-1.430826712	0.106154908	1.287648494	-0.61798802
ZMYND19	-0.894474446	-2.173872753	0.250570714	0.376796458	0.564008754	-1.411783304	-0.852627376	-0.225933743	-0.475082594	0.195020222	-0.786892612	1.857721164	1.072041425	-0.491584353	-2.532135936	-2.115724859	-1.040368312	-0.46875515	0.093757389	1.329931671	-1.871543191	1.168837146
ZMYND8	-1.905723311	-0.986378932	0.541608146	-1.012934142	0.41993348	-0.032770309	-2.020431809	-1.45E-05	0.406614649	0.622575148	1.144357808	0.321674267	-1.216973155	-0.288501249	-1.412333044	-0.325233425	-0.459841827	-0.36244624	-1.139134438	1.109014734	-0.053964816	-0.107093841
ZNF100	0.548421166	0.156499614	1.035707788	0.445007494	2.102437981	0.86460804	-1.072246524	-0.370577162	0.379343195	-0.74127698	-1.659321147	0.798735796	0.542923628	0.461015954	-0.187133047	-0.003256102	0.452781106	0.358575014	1.062587584	-0.377117018	-0.338642016	-0.520702321
ZNF107	-0.265904903	-0.62239676	-0.515793499	-0.240477738	0.296356718	0.976883842	-0.812011181	-0.022699421	2.684554478	-1.030151037	-1.193222277	-0.265135815	0.599708261	-0.881565824	-0.845023778	-0.623876835	0.334799656	0.424144898	1.804433114	0.217534544	-0.020981137	0.73695926
ZNF114	1.271392948	-1.457502722	-0.821072534	0.598733345	-0.106266579	-0.311492089	-0.963918477	-1.458201656	0.796274394	0.267949966	0.638888765	-0.396500006	1.666624981	1.122789019	-0.239958891	-0.876177863	-0.588963595	-1.377049059	-0.96776904	-0.197968988	-2.185197198	-0.722063991
ZNF117	-0.720006984	-1.302465763	0.675286292	0.529354102	-0.795585022	0.03462771	-2.308365609	-0.166471489	1.324576141	-0.137000836	1.181656435	-0.497555543	0.988079662	-0.496046835	1.367229476	0.073731956	0.254847792	-0.288874151	0.989841585	-0.016219162	-0.840782091	-1.57944761
ZNF12	-1.984332028	1.255504594	0.228753851	-0.970919964	0.471378121	-0.607944585	0.563603767	0.295288341	-0.471222287	-1.26546895	-1.440555489	-1.283087417	0.382551267	-0.662874176	-0.37853066	0.3121404	0.491134484	0.01653568	1.57987129	0.468970834	-0.546835291	2.525249963
ZNF121	-0.503182518	-0.503182518	-1.229112279	-0.442748926	0.454098706	0.71066885	0.428095869	0.146645254	1.347322377	-0.73018804	-1.045765319	-1.148304277	0.936466508	-1.35288345	-1.122089492	-1.350450048	0.011396653	-0.571403953	1.027979572	1.818976947	-2.113444154	1.353057007
ZNF133	-0.612193351	-0.913401867	0.38903195	0.009967159	0.499177036	-0.318623592	0.258584022	0.966392523	0.283353967	-0.514219461	0.964456685	-0.323809598	0.30672094	0.16977659	-2.077593823	-1.069465624	0.590838334	-1.286422185	-1.65595725	1.074726246	-0.189913448	0.246462022
ZNF138	-1.254489788	0.512567656	0.310112725	-0.150951682	-0.207802089	1.390012757	-1.984363063	-0.299646934	1.918099325	-1.254253836	-0.67801514	-1.524654082	1.151940426	-0.541996702	0.213214989	0.756197025	0.31237236	0.831190464	1.148181729	-0.479432911	-1.139087818	1.552470023
ZNF14	-0.010509204	0.294378688	-0.487597782	0.703933779	0.907887461	1.547788451	0.190311492	1.019642721	-0.006138954	-0.756727073	-0.099065801	-0.80396194	-0.346965294	-0.343411141	0.024875557	-0.670515172	1.117127856	-0.526663971	-2.02394001	0.653427247	-0.827637386	-0.201963269
ZNF141	0.336753515	-0.64251187	0.274971802	0.37970779	0.858662508	0.683863157	-0.569467984	0.029223295	0.050883106	-1.075902367	-0.736954473	0.149175681	-0.149809013	0.309472588	-0.281596848	0.673696626	-0.441797879	0.166212004	-2.388039729	-0.640269494	0.374756473	-1.014995112
ZNF146	-1.184118725	0.210448459	-0.702192059	-0.828802609	0.982479885	-0.159069932	-0.01438522	0.579906892	-0.061284986	-0.707385982	-2.802224603	-0.298931551	1.131630357	-1.078447713	-1.310352721	-0.608684726	0.518487102	-9.48E-04	-0.290283083	1.030316717	-1.072274837	1.122952771
ZNF154	2.452625103	0.420123309	-0.736615085	0.281029714	0.556496012	-0.465605927	-0.546695276	-1.358866281	-0.522854701	0.893790767	1.686096602	-1.119177217	-1.585102323	0.192167315	-0.025166687	0.764958574	1.245399757	-0.799990734	0.419546579	1.683162843	0.862295522	0.234669677
ZNF16	-1.249502494	0.730594141	-1.075699663	0.293576934	-1.013191647	0.347332591	1.903626296	1.592253292	0.193503166	0.107402081	-0.869059815	-0.431409936	1.063390163	-0.469629836	-0.856525737	0.109419173	-0.122114724	-0.244908969	1.902127215	1.16955138	0.016444245	0.017363887
ZNF17	1.548276526	-1.052750305	-0.003058647	0.68067492	-1.800336352	-0.769673203	1.408270164	-0.207248643	0.014309669	-0.582414584	0.172930939	0.128885937	-1.118266741	-1.03027911	-0.616921231	-1.643471975	-0.290457938	-0.937218064	-0.598500006	0.968671842	-0.220969793	2.686266541
ZNF184	0.481340662	1.71215705	0.449280919	-0.37426708	0.315203317	-0.500781693	-0.24692824	-0.533369426	-0.104771605	-1.32433842	-0.57515101	-1.674720742	1.881793693	-0.240410324	-1.342529443	-0.040512528	0.239483722	0.180891915	0.692695725	-0.311196195	-0.383607731	0.514883533
ZNF185	0.358102198	1.693390856	-0.255125173	-1.2223303	0.058681697	0.855054589	-1.211807626	-1.01594311	-0.42025609	-0.611873585	-0.177964444	-0.443682811	1.536033191	0.198100535	-0.433456317	-1.084503522	-0.717924777	-1.119610797	1.833408231	-0.807038054	-0.802115934	-2.457959231
ZNF189	-1.936592461	0.209391871	-0.158651739	-0.24592354	-0.111181699	0.665152915	2.625378049	0.56189851	0.794504749	-0.200661993	-0.589342996	-0.25914029	0.540304246	0.596357968	-0.989913127	0.622824235	0.783227163	-0.844627867	-0.121450857	0.313730817	0.147856134	-0.112847293
ZNF195	-2.456289402	-0.149808003	0.30086372	0.217065785	-0.178606032	0.082209915	-2.5615424	-1.283306529	0.666277166	-0.40536095	-0.64610995	0.470483736	0.218762006	-0.153233027	-0.535146771	-0.438216833	-0.111789029	0.247676407	0.671126782	2.375313955	-1.394319055	1.258385221
ZNF2	0.125558901	-0.774329115	-0.320208624	-0.027648034	-0.062674591	0.360585144	1.656233478	1.902977178	-1.081867778	-0.80778317	0.686403532	-0.4624482	0.714780148	0.260086089	1.545604736	1.305466224	0.262579625	-0.473773228	0.817120453	-0.922196947	0.004000165	1.437694369
ZNF200	-1.91802122	0.173301192	-0.771982899	-0.95359738	0.719042522	0.733850821	0.751084624	0.423425546	0.654581904	0.272709508	-1.430299331	-0.472530097	1.954361346	0.387160791	-1.675979851	1.242586983	0.264405393	-0.62286138	1.061532027	0.702492644	0.29013462	0.906872425
ZNF205	1.160665026	-0.932321479	-0.559910489	2.388268796	-1.107488822	-1.534326016	0.036007048	0.121114136	0.25467457	-0.23365951	0.733857149	0.333197696	-0.974746945	-1.636059423	-1.306432254	-2.136098698	-1.217811548	-1.150860471	-1.169996291	0.266765119	-2.315521949	1.058849379
ZNF211	-0.051527342	0.159520222	0.516544655	1.960676495	-0.085881376	1.262105313	0.489827962	0.519558865	-0.479664663	-0.695808769	0.090914338	0.053248579	-1.254732482	1.011552308	1.203000288	0.991060078	2.118992284	0.255480713	-0.118897793	-1.669301944	-2.99E-04	-0.836408946
ZNF219	1.399055507	-0.886027778	-0.252933475	-7.39E-04	-0.346371275	-3.300132508	2.055368995	1.391533731	-1.068006504	1.137505365	-0.438278999	0.207321612	-1.107265464	-1.562844122	-0.314793432	-1.200760959	-1.192721862	1.367917364	-1.855456242	1.180031069	-1.683818714	-0.486554623
ZNF234	-2.525953836	0.262226317	1.061688293	-0.54161835	0.961901716	0.24078289	0.339175117	0.820816028	-1.926218552	0.008317863	0.889852489	-0.392223409	-1.560877902	-0.04739164	-0.892661323	0.735688827	0.675409608	-0.269270146	-0.259845231	-0.82099661	-0.779275603	-0.149323197
ZNF24	-0.841280192	0.56168023	1.884279031	-0.394008225	-0.018564556	-0.298073064	1.523908236	0.747806023	-0.843712135	0.132714618	-0.350695661	0.641202736	0.663367427	-0.22180429	-0.147947805	0.930582881	2.106913018	0.793961084	1.379589656	-1.757415281	0.05109504	-1.08895459
ZNF250	-0.153174991	0.913522059	-1.173118077	-0.129237526	0.611183128	-0.703125463	-0.392448647	-0.512500592	-0.174139357	-0.500856235	-1.333980517	-0.546744225	-0.470779327	0.959827021	-0.849348542	0.050599393	-0.261706338	-0.939869145	1.505849503	0.627456588	-1.316328527	0.541181877
ZNF251	-0.306000158	-1.434005269	0.202885895	-0.12804996	0.208712575	1.619672404	0.329855546	0.441651708	-1.009673491	-0.107724203	0.164540714	0.248162879	0.351901829	0.210428149	-0.724046842	-0.638858596	-0.524641948	-0.436742643	2.433268755	2.863607303	-0.528149415	-1.044891547
ZNF257	1.764125174	-0.62392584	-0.915051572	0.435913402	0.180033208	0.525234775	-0.891936054	-0.385740043	-0.049986639	-0.374135111	-1.57899975	0.032627413	-2.230759889	-0.641109148	1.62162728	0.637785517	1.775943952	-0.695617999	-0.953106913	-1.283504917	-0.733570284	-0.685678999
ZNF26	0.050073492	-0.936240046	1.486869982	0.454301344	0.516622791	0.91045116	-0.612163834	-0.226798807	1.108556114	-0.452152824	0.783569767	-0.231047161	0.013076485	-0.10760996	-0.435893077	0.045575632	-0.097440617	-0.59684603	-1.151947769	0.692384021	-0.915622806	-0.22179975
ZNF260	-2.03195077	0.688319489	-0.773275169	-0.224421611	0.02182691	-0.290326264	1.11573687	0.785792808	-0.562304074	0.152613714	-1.249931506	-0.816745142	-0.539700653	-0.601978759	-0.792199528	-0.218612817	-0.140812907	-0.836845856	-0.314613957	0.57838254	-1.441101721	-0.574280367
ZNF264	-1.891523376	0.799172266	-1.28912694	0.644720557	1.316402972	0.445437948	0.775978267	-0.261170631	-0.28882034	0.93352838	0.178312509	-0.772959671	-0.98564816	-0.506493131	0.733280467	0.898776279	0.376112096	-0.43265198	-0.6150912	-0.28139268	0.007053471	-2.498128327
ZNF267	0.061749351	-0.193337488	0.223172971	-0.887072426	0.545080138	1.353072628	-2.220472524	1.099175455	1.600558521	-1.102172201	-1.396791281	-1.308170349	2.686197812	0.191036012	-1.668941768	-0.753137627	-0.207299619	0.016847767	1.071573988	-0.015361758	0.568544463	1.018508668
ZNF271P	-0.636530425	0.24089589	0.684527089	-1.119727401	-0.288092883	-0.226069319	3.165921924	0.168254107	0.498699551	-0.957581727	-1.272938065	-0.100863792	0.647531698	-1.434505915	-0.583696224	1.127663583	0.922961108	0.29801083	-0.1512642	-0.923144399	-0.909533709	0.699550406
ZNF275	-0.693873622	1.711254123	-1.462916561	-0.034232114	0.751820889	0.499463605	1.766988382	1.130516999	0.229395746	-0.007638556	-0.07016049	-2.199330505	0.305176079	0.098007096	-0.23885886	-0.330796923	1.353255361	-0.484600725	0.537233967	2.692224538	0.337671163	-0.323681389
ZNF277	-1.264521656	0.680840465	-0.157763994	-1.248651143	0.121294795	0.89626125	0.353673463	0.039654626	-1.716157416	-0.015635023	-1.292846833	-3.148019374	-0.494558295	-0.507606415	-0.483288596	0.892152959	-0.018776516	-1.04456223	-0.034102757	-1.071531555	-1.153536552	1.333183823
ZNF280A	1.921924714	0.291011906	-0.292705572	0.337289001	-0.144429102	-0.592371162	1.011516543	-2.140346878	-0.939794216	-0.904763211	-0.184771672	-0.072466156	-0.176000413	0.926177405	1.599406802	1.158264186	-0.950399291	-0.634265162	-0.266605838	-0.32467498	0.462279458	-0.517812225
ZNF280B	0.595612034	-0.512369752	-0.095469794	-0.980599169	0.702792983	-0.369139221	0.640150581	0.502617167	-0.401988023	-0.232639579	-1.032601142	-1.101496913	1.087997389	0.301090176	-0.573462829	-0.063620973	-0.33824853	-1.027833571	-0.128471434	0.489576069	-0.690123339	0.548550921
ZNF280C	-0.688903853	-0.970349792	-0.386819259	-1.000916119	0.535545009	-0.294433397	-1.144110756	0.875526131	0.787807796	-0.598513821	-0.52076696	-1.234932026	0.473708493	-0.661816393	-1.355242103	-1.090014808	-0.079712369	-0.514979718	1.246984364	2.30563562	-0.654042112	-0.298621692
ZNF281	-0.935012961	0.246497758	0.041269323	-0.561613797	0.405109205	1.585257371	1.281640162	0.875125651	0.17589079	-1.255719255	-0.948052171	-0.689082565	1.384594455	0.480715281	-1.327938232	-0.488114577	-0.18901433	-0.377139386	0.999013755	0.183921692	0.750124528	1.106873039
ZNF286A	2.196596595	-0.364624056	-0.633981684	-1.344190631	-0.658908424	0.127764552	0.859106335	2.012791032	-0.098949355	0.041972808	-0.928184227	-0.584347111	1.562624291	-0.727117458	-1.565591999	-1.259243771	-0.395174055	-0.268988182	-0.020972473	0.54875236	-0.27284779	-0.684614183
ZNF3	-1.673232855	0.048822862	0.550913765	-0.432449318	-0.596644899	-0.81477285	-0.64368457	-1.205206513	-0.068014831	-1.850160759	-2.815178503	0.901322322	-0.160760776	-0.038919554	-1.166646751	-0.635683179	-0.533744483	0.888240018	2.150950891	1.144669396	-1.271982191	0.200502374
ZNF30	-0.898983688	0.741311971	1.374065051	0.779811051	-0.394048032	1.425531193	-0.044427922	0.807016335	-0.621031115	-1.086465093	-1.359386483	-0.148928196	0.254920047	0.066237843	-0.677748152	-0.504753923	0.525003349	0.169608781	-1.502933065	-0.81252001	-1.115064139	0.948247426
ZNF304	0.16911185	0.167902916	0.239991893	0.808496941	-0.103738173	1.328401378	3.183325445	1.821919424	-0.1482208	-0.268078582	-0.181193905	-0.663472893	-0.905841614	0.349071571	0.433648863	0.747520553	1.368725284	0.501660899	-0.099529675	0.329322479	0.309752981	-1.127673085
ZNF316	0.975285182	-1.799619144	-0.711933404	1.090512321	-1.043576947	-0.385114012	0.604591973	0.317735309	0.077447469	0.205645044	1.088335804	0.35482755	-0.945267794	-0.916524804	-1.351499116	-2.523327169	-0.163851442	-1.995101152	-0.597266179	0.613457043	-2.482616676	1.154667726
ZNF318	-1.203762331	0.684753732	-0.115704299	-0.583134036	-0.781838453	1.437314722	-0.462671675	-0.123438904	0.684014219	-0.236348459	-1.071678591	-1.211919252	-0.371209355	-0.672228452	-1.198285554	0.08761991	0.080454539	-0.736328035	0.628560739	0.426097469	0.199020091	-0.279024717
ZNF319	0.613475564	0.628194369	-1.432634443	-0.972388533	0.080630477	0.189703163	1.591795207	1.366200963	-0.17289596	-0.711132234	-0.524424298	-1.570012244	0.980583286	-0.002226237	-1.48522347	0.398088574	0.634970717	-1.010660408	0.046809901	-1.210830594	-0.388728868	0.15119253
ZNF32	1.189993143	0.759954464	-0.290419476	0.285923941	0.56437472	-0.081073196	3.135868074	1.997081646	0.164844678	-0.273124273	-0.283223733	-1.077283505	0.75249142	-0.738575486	-1.280797194	-1.235098404	0.592962945	-1.786474153	1.975364312	0.169617608	-1.487451787	0.956544009
ZNF320	-0.860841817	0.032028562	0.717293974	1.348170679	0.430044113	0.756737054	-1.029901545	0.097151245	1.842440694	-1.673773123	-1.142942921	-0.588166899	0.887502416	-1.548922866	0.454212504	0.041687451	0.103722273	0.316503263	0.925293844	0.343386518	-0.563312898	0.60758818
ZNF322	0.09697301	1.227936712	1.476976069	-0.119754405	0.378063536	-0.573117595	0.29384705	1.050345476	-1.080244214	-1.622675491	-0.044357729	-0.642249245	-0.375649281	-0.02194793	-1.380436239	0.115672839	0.672585576	-0.09996518	-2.183087057	0.477413261	-1.269204083	1.241060692
ZNF331	0.850912506	-0.155900922	-0.223343619	1.116310235	0.32609255	4.084904823	1.660186724	0.797286996	0.466775065	0.083044335	1.173729712	-0.978131034	-0.79753667	0.339868416	0.312531091	0.431639355	1.55992369	-0.399311012	-0.324025793	0.091616597	1.183992724	-1.060242413
ZNF335	0.793525309	-0.342098632	-0.995825497	1.255652415	-1.433841784	-0.030964801	-1.629368925	-0.532244334	-1.093359451	0.128503249	1.142104834	0.72661489	-1.229850691	-1.109715233	-0.892994705	-2.178798865	-0.554962334	0.310462742	-1.233482129	1.358576639	0.372907473	0.510405039
