Name	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18
ZMIZ2	-0.539586466	-0.503393377	-2.000224085	-0.982806959	-0.32236181	1.072261006	1.286494745	0.188141323	1.622640348	0.311930656	0.56716847	0.526270445	-0.069242663	1.049477044	-0.225056687	1.108618084	-0.059647686	-0.501653184
ZMYM1	2.212181667	1.452720478	-1.169427461	-0.795617503	1.901748214	-0.671753138	-0.799493233	-1.020308283	-0.838948046	-0.27122664	-1.081523377	-0.640239406	-0.720507973	-1.383434054	-0.440801351	-0.714121523	-1.096773734	-1.174435186
ZMYM2	0.106799266	-0.119067787	-0.348596109	-0.410800462	1.871847051	-1.451187748	-0.316967528	-1.271431185	0.046808848	-1.436645906	-0.4539827	-0.275151568	-1.503332687	-1.477914782	0.082828415	-0.211390065	-1.041624723	-0.293851177
ZMYM3	-1.457846276	-0.587813036	-0.787618092	0.379025988	0.724399648	0.840087354	-0.179392616	0.749866237	1.884458538	0.330148997	0.623986347	0.860581856	0.472089086	-0.075980654	1.124231812	0.299443645	0.943307013	0.417984235
ZMYM4	0.4001041	0.702562817	0.218370594	-0.78202562	2.224599237	-0.230066108	-0.589135938	-0.182980752	0.202543906	-1.088281257	-0.248165446	-0.870015955	0.301688623	-1.815625803	-0.140421685	-0.097176224	-0.217557032	-0.691428481
ZMYM5	1.332130415	1.695924313	0.595276705	0.19965772	0.814431239	-1.611679898	-1.249401576	-1.774207044	-0.242974046	-1.605480372	-0.504712781	0.070150783	-1.219345495	-0.959052893	-0.586114048	-0.594897815	-1.803283038	0.674327612
ZMYND12	-0.533433763	0.839230434	1.478547153	1.144442113	-2.016161027	0.048658724	-0.043506775	1.187065342	-0.697000586	-0.573552578	0.77170754	-0.27832667	-0.053277808	1.038450874	1.295126433	-0.964522093	1.62807282	0.379714958
ZMYND15	-0.448049831	-0.507011727	-0.711924965	-1.3455507	1.033450551	0.525853189	0.232424552	0.9882353	1.85049408	0.81996001	-1.491845905	-0.222919859	-0.222919859	2.388129482	-0.496636213	0.263920002	0.223957543	-0.216302014
ZMYND19	2.039647982	-0.096466138	-1.18822586	-1.522640218	1.25590072	-0.524837704	-0.244834601	-1.643752445	-0.569108526	0.081954159	1.196763266	0.096661203	2.045480316	0.471327664	0.129130603	1.06468756	0.141374335	-2.095923716
ZMYND8	1.283177616	0.168132788	-0.275163866	0.548432167	3.67661139	-0.435607405	0.70067805	-0.69265012	1.073194846	-1.261979851	0.952858303	-0.383244908	0.909963282	-1.886064416	-0.577570325	-0.246524842	-1.091184619	0.325524474
ZNF100	0.567513182	-0.554870957	-0.644429203	-0.806160125	0.511442545	-0.749787254	-1.536330279	-0.878511444	-0.989496533	-0.210848887	0.045758348	-0.642882067	0.422782449	-1.879992968	1.550994872	-0.908564745	-0.390601852	-1.023174413
ZNF107	0.498500745	0.687179423	-0.298519555	-0.899676795	2.384099374	-0.308598812	-0.328201711	-1.211109069	-0.503107122	-0.281196018	-0.078079754	-0.205520039	0.126643006	-0.883828199	0.133251526	-0.636668045	-1.242008521	-0.514276312
ZNF114	-1.457426398	-0.369515431	-0.866330662	-0.320664184	0.282859594	0.858477526	0.214396729	-0.510820626	-0.335302064	0.174386261	-0.181604354	1.923556729	-0.90335922	0.960675707	1.972518536	0.286120382	0.463731118	-0.410280464
ZNF117	-0.402100694	0.516586975	-0.085005142	-0.06305179	0.836151731	-0.609112045	-0.220261835	-0.146661087	-0.851527785	-0.624211179	-0.236177424	-0.236554307	-0.977068033	0.196725903	1.725028273	-0.603274705	-0.495450436	-0.623674902
ZNF12	0.377586066	0.44455538	0.273671018	-0.020917856	1.055617236	-1.147043643	-0.859060953	-0.566212929	-0.315533668	-0.818286271	-0.415585525	-0.874400618	-0.744117116	-0.90112308	0.114267035	-0.160076005	-1.26960663	-0.553629289
ZNF121	1.777612534	-1.394505659	-0.35402345	-1.052926967	2.175976806	-0.174283574	-0.341738501	-1.002283026	-0.289011477	-0.919698079	0.457249774	-1.187597987	0.250263391	-1.273056044	-0.586358047	-0.198261616	-0.119337243	-0.895110756
ZNF132	-1.541401625	0.406080583	1.082499481	0.462891458	-1.745296368	0.678127615	0.766236224	0.264219018	-0.736598123	-0.952831179	0.264219018	-0.516839528	1.203817268	-0.215528666	0.286698309	0.331408324	-0.105569174	1.213415929
ZNF133	-0.84011561	-0.342238522	-0.391828241	0.31990586	1.894379064	0.526598101	-1.958164637	-0.185567717	0.100361187	-0.598723122	0.386606035	0.173066059	-0.810495452	-0.999573855	1.832585989	1.265334223	-0.060125703	-1.141431561
ZNF138	0.14446903	0.380963916	1.056429414	-0.010501674	1.383334151	-0.965130534	-0.647256694	-0.856364816	-0.543721126	-0.185815031	-0.556471525	0.171514835	-0.313511263	-0.690755676	0.320964482	-0.180285363	-0.813417644	0.016586814
ZNF14	0.254325175	-1.246718607	0.463727548	-0.364483396	0.0255369	0.450068303	1.341592319	0.005897345	0.186345391	0.153628093	1.173338119	0.963762708	0.294770138	-0.487864972	1.444509465	0.101915797	-0.642014519	0.074339424
ZNF141	-1.282532766	-0.830160396	0.500809741	1.87726108	-0.035127045	-0.33636345	0.955811547	-0.899948158	0.69793609	-0.326106373	-0.330000596	-1.376832521	0.556670981	-0.908844847	0.027256287	-0.537858312	-0.259915416	-0.887821751
ZNF142	-0.84065043	0.161867055	-0.453816633	-0.845494262	-1.428070999	0.719873389	-0.026022266	0.148256249	0.466639747	0.608079388	0.906764312	0.525225783	1.957276253	0.706571619	1.634927352	1.0686773	1.043758653	-0.599222775
ZNF146	2.225676717	-0.231821626	0.382021819	-1.042028878	2.188626494	-0.332261184	-0.513906923	-0.672761308	-0.786897553	-0.194263892	0.187840333	-0.416874238	-0.051891621	-0.829333817	-0.085780347	-0.105016933	-0.572893615	-0.625814844
ZNF154	0.037762032	0.506769144	-0.407543796	-2.463677953	-0.587345964	-0.842071483	0.190881363	-0.20132218	1.116459166	-0.245434258	0.79797147	-0.226796886	-0.402268496	-0.814258789	-1.303289266	-0.248527036	-0.484979151	-0.197656743
ZNF16	0.629076333	-1.990102046	-0.372781331	-1.340525057	0.728442103	-0.66757323	0.269808335	-0.601829549	0.595902081	-0.648469953	0.475407689	0.813761517	0.3307209	-0.629334425	1.230344807	0.58857141	0.315267829	0.892010814
ZNF17	1.703865582	-0.243908111	0.152903506	1.098607554	0.208855251	-0.240039627	-0.378487332	-1.583433769	-1.515284583	0.439732832	-0.812968216	-0.904183685	-0.455311355	0.797964548	0.188025879	0.431643123	-0.015116388	-0.860428333
ZNF182	0.510335094	0.570305319	-0.281208759	0.211209278	3.085024171	-0.028302416	-0.245522459	0.170462786	0.77596808	-1.28985355	-0.963388382	0.35057969	1.174113158	-1.433109357	-0.047118624	0.072620059	-0.676612669	0.670685239
ZNF184	1.629832096	0.016555865	-0.506303343	-0.716595667	1.506778872	-0.798469065	-0.096720318	-1.102980482	-0.791821483	-1.095798894	-0.628094782	0.179924781	0.039134395	-1.327348691	-0.668328	-0.042158477	-0.306257037	-1.304215856
ZNF185	0.657091305	-0.187478907	-0.360178583	-0.407591567	-1.664234299	0.80107485	0.750746151	0.765180299	0.151240959	0.303885826	-1.092735387	0.124145209	-0.916671133	1.463390929	1.088858203	0.685264799	-0.348856599	0.601338192
ZNF189	1.28057435	-0.463471287	0.629765311	-1.017161548	1.77227942	-0.611721462	-0.284348318	-0.48824841	-0.670086977	-0.515611964	-0.295591699	-1.622755341	0.21003987	-0.497753943	-0.76646632	-0.390669532	-0.341509418	-1.911680624
ZNF195	0.993848543	-0.373768499	-0.202159428	0.488326675	0.728753293	-0.472686791	-0.247703004	-0.474685688	0.178552316	-1.05034719	-0.257176587	-0.32657566	0.338786041	-0.58927466	-0.143101973	-0.454046397	-0.126517518	0.322184573
ZNF2	0.228933065	0.620208834	1.012211564	-1.830785269	0.831291757	-0.122881923	-0.01024793	0.250121369	-1.228076672	-0.963194093	-0.522118439	0.998991339	0.087679557	-1.247840757	0.529196687	-0.078796536	-0.866775576	-0.51824271
ZNF200	1.312336083	0.538623239	-0.645063737	-1.456754217	1.124258899	-1.482983869	-0.222578113	-0.57053778	-1.506664981	-1.306370982	-0.11137146	-0.484486714	-0.442895366	-0.340769445	-0.063056486	-0.264358261	-0.015846138	-1.017962244
ZNF202	2.379272414	-0.336484546	-0.336484546	-0.658556135	0.531847039	0.61001435	-0.237918992	-0.760544786	1.505354071	-1.529272779	0.348147963	0.451793587	0.809915226	-0.576623923	-0.223113514	0.605517034	-0.031317805	0.234035735
ZNF205	1.447230358	-1.52471055	-0.488032006	1.020887483	0.353524922	0.508740478	1.077630583	-0.031823385	0.860245521	0.390124766	0.437752458	0.742922706	0.350742172	0.269660943	1.71570351	-0.341285757	-0.241134221	0.485468153
ZNF211	-0.51957907	0.158626428	1.403889417	0.921207069	-0.411146369	-0.166267964	-0.771633084	1.17432251	-0.093602291	-0.533332526	0.716311808	0.46242549	0.596784096	-1.08164477	-1.163077099	-0.370367506	-0.281124312	0.203535001
ZNF219	-1.185193278	-1.762830246	0.207170847	0.494150121	-0.339412606	-0.181325985	0.032659474	0.208646833	0.216179601	0.639763658	0.591124023	1.023981137	-0.534737123	-0.048221982	2.143891355	0.384837761	-0.036897821	0.179384785
ZNF234	0.109522529	0.283444668	0.446181098	-0.385118109	1.695225804	0.421768173	0.14661069	0.214742843	-0.264312113	-0.548445311	0.386722163	-0.362396968	1.2676453	-0.138577129	-2.301320179	0.416792118	-0.682426147	0.381326768
ZNF239	1.029010691	1.408727105	-1.230245371	-1.537238011	0.809181148	-1.013655486	-0.038049665	-0.974475748	-1.034668962	-0.343470987	-0.550610817	-0.350122896	-0.70484544	-0.424288713	2.01487649	-0.12251268	0.100205047	-0.553612854
ZNF24	-2.061019524	-0.781158208	0.724810498	1.223527463	0.401847159	-0.272185354	-1.406832273	-0.092226023	0.246149123	0.21498992	-0.73155591	-0.836561943	-0.297456644	-0.524645035	-0.113568851	-0.292975704	0.742711034	-0.708089775
ZNF250	0.768289219	-0.182282401	0.17077344	0.336406794	2.478170799	-0.382517432	0.367122248	-0.420263115	-0.536829636	-0.240381551	0.740462165	0.700207798	0.382061345	-1.722226517	0.426629594	0.543849065	-0.799850646	0.087874321
ZNF251	0.614606412	0.12405935	-0.887678549	0.167630362	1.544067425	-0.952234187	-0.456965271	-0.841058018	0.34937907	-1.311224323	0.172060043	0.334813353	0.834163426	-1.526707603	1.834437013	0.988576739	-0.67120819	0.505305886
ZNF257	-0.3634536	-0.124103671	1.228176049	1.110270763	-0.371173665	1.380875561	0.796596228	0.837932836	0.381907246	-0.533943544	-0.261963438	0.410573396	-0.037049169	-0.056440625	0.085128686	0.308648747	0.289914023	0.795522589
ZNF26	-0.621367048	0.026757939	-0.416553501	-0.338622113	1.243428518	-0.267304425	-1.041381583	0.157272934	0.630388827	-1.043959306	-0.987840253	-0.990749573	-0.244809108	-2.010969185	-0.344883049	-1.348711304	-0.612201235	-0.178009293
ZNF260	0.423422287	-0.355001469	0.918961044	-0.530839888	2.680053038	-0.356972547	0.224081911	0.430543779	-0.544884429	-0.909677382	0.733107863	0.148135107	0.876427005	-2.610705719	-0.725183749	-0.346227564	-0.32450888	-0.706184662
ZNF264	-0.216246987	-0.196034726	1.671445383	0.443356399	0.256568539	0.150876119	1.402093402	1.294844027	0.458815232	-0.530407064	1.872485319	-0.886613284	1.933264248	-1.18955941	-1.111499026	1.770084348	-1.407330154	-0.890956037
ZNF267	0.508574766	0.521153621	-0.282453277	-1.067139147	0.541653084	-1.166535338	0.216078711	-0.476390166	-1.077696112	-0.200966842	-0.631478166	-0.329304266	-1.08627842	-1.037800225	0.025724704	-0.600348818	-0.765304472	0.114602842
ZNF271P	-1.332675457	-1.408720482	1.260207451	0.090511819	1.538134453	-0.387608194	-0.80982432	1.564641579	0.532838217	1.171170133	-0.121190517	-0.124372809	0.07551695	-0.155530632	0.411599312	0.137964814	1.646812487	-0.494105061
ZNF275	-0.431300978	0.075148982	0.496091584	-1.411860128	1.160908031	0.251022693	-1.512885709	0.043739776	-0.430438962	-0.881178466	-0.884110962	-0.644682984	0.143617928	-1.036740848	0.441586151	0.56345568	-0.920762397	-0.070893104
ZNF277	1.096110272	-0.288210324	0.271822299	-0.163916527	1.423003253	-0.667154099	0.058184122	0.114516507	0.166272213	0.163137284	-0.141952922	0.296410835	-0.560685588	0.061876194	0.856709011	-0.436246632	0.385079593	1.060117409
ZNF280A	-1.378559075	0.805820462	-0.940339445	-0.211981194	0.684446686	1.44906766	-0.338226684	-0.291316409	1.966630229	-0.457680235	0.067072401	-0.080637029	-0.516247932	0.32807097	1.699646537	-0.60069376	0.22195932	-0.66854255
ZNF280B	-3.264120358	0.594350587	-0.788918023	-1.807919139	1.350140887	-0.04095585	-0.384708344	-0.261838536	1.828173255	0.296044243	0.022625784	1.256185273	0.339011089	-0.214734561	0.735126847	0.659612643	0.620688279	-1.625195306
ZNF280C	0.672458412	0.864281587	-0.549223474	-1.232044607	3.262224468	0.242973648	-1.1403034	-0.418699598	0.232252886	-0.909000649	-0.632907534	0.294429594	-0.568246611	-2.223381353	0.834175669	0.222073839	-0.733489988	-0.574530116
ZNF281	1.33140611	0.641035599	-0.210367951	-1.180826628	1.134739103	-0.175014538	-0.932685126	0.534808935	-0.875494305	-1.040846374	-0.452375047	-0.899192554	-0.916718565	-1.562965504	-0.049597355	-0.578781196	-1.729663405	-0.503213932
ZNF282	1.860986673	-0.237971676	-0.931714385	-1.12020928	1.484130521	0.993656442	0.313545498	0.317243532	1.06918376	1.020984784	0.698988652	0.652851107	1.191077302	0.600066108	2.167238185	0.351727015	0.171136913	0.586491734
ZNF286A	-0.344617943	-0.3719567	0.035180493	-1.352856411	3.292709098	-0.688687678	-1.058302148	0.291337156	0.772868435	-0.741389258	0.05463369	0.086447978	0.445200465	-1.446402328	0.847976429	-0.015313965	1.399773603	-0.238174917
ZNF3	0.842556684	0.043508823	-0.369306853	-0.94775249	1.353659334	-0.651475638	-0.5999947	0.517860401	0.834966754	-0.03764991	0.006204982	0.215124465	0.557998192	-1.018203216	0.229948272	-0.435042131	-0.704594385	0.313070088
ZNF30	-0.137967402	-0.612597662	0.880224945	0.3538886	2.702783978	-0.352488538	-1.3860517	-0.507030557	-0.685409336	-0.840361039	-1.980355413	-0.795784883	-0.046264141	-1.424279861	-0.041961646	0.1698792	-0.137428303	-0.949225041
ZNF304	-1.358857742	-0.384043524	1.372810915	1.035003211	-0.46354645	-0.139498697	-0.597363271	1.338265467	-0.483926937	-0.652491303	0.37519956	-0.408026492	2.38348028	-0.590689583	-0.533976219	1.007699065	-0.818372979	-0.140348863
ZNF316	0.235019741	-0.352825431	0.121026659	0.48306071	0.188052397	1.183706895	0.900681088	0.054292652	0.639240249	0.977468983	0.382423552	0.635631673	-0.026432537	0.520516371	0.650672339	0.859538608	0.248519351	-0.119324471
ZNF318	0.226905048	4.611538063	-0.050369319	-0.793721686	1.73226455	-0.812790554	-0.013030423	-1.244868822	-0.372758652	-0.359533032	-1.069352744	-0.313676483	0.120226361	-0.860012164	0.254194871	0.462699117	-0.959842169	-0.672047375
ZNF319	0.419527142	0.001796306	-0.269978737	-1.661210845	1.81814619	0.187976376	1.239206753	1.996411339	1.287735441	-0.881316595	-0.121725391	1.618143724	0.176993308	-0.284404153	0.314727655	-0.790331342	-0.796630381	-1.223864976
ZNF32	1.331885105	0.500357442	0.586798719	-0.966970762	0.882212812	-0.95311322	-0.813138723	-0.016744357	-1.081655079	-0.550630686	-0.823612894	-0.338943649	-0.304608624	-0.510174566	1.165801402	-0.177278002	0.894167411	-0.62650003
ZNF320	0.862624751	-1.114819842	-0.330910061	0.534086832	-0.609226309	-0.462758416	0.263647929	-0.345466335	-1.107433054	-0.943462925	-0.856881476	-0.840958113	-0.159763691	-1.633064578	-0.362102143	-1.653146875	-0.66590508	0.356142039
ZNF322	0.228378475	-0.529409772	-0.02194793	0.109217257	2.390211356	-1.044789031	-0.400222938	-0.741273623	0.522822047	-2.188520941	-0.821966059	-0.442865098	-0.308540488	-2.082831248	-0.01846555	0.205263397	-0.931842956	-0.156185369
ZNF331	-2.295185572	0.075943349	1.066926544	0.397361443	0.189187595	-1.241234568	-0.871385715	1.252134877	-0.265151872	-1.325912506	1.656101701	-0.604003592	0.903239815	-0.825383159	0.912310242	0.721505654	-1.089945998	0.972204217
ZNF335	2.243528599	0.350646565	-1.353502573	-0.584883484	2.174936297	0.49094138	0.966931734	0.213277771	1.368175132	0.2508907	0.53113818	0.627033718	0.917790805	0.134658575	0.686558665	0.713391003	-0.264530757	0.425014232
ZNF337	-1.695582528	-1.25411853	-0.919506699	-0.408580589	3.174565313	1.049919448	-1.059947996	0.82494881	1.03658699	-0.332753144	0.170557176	0.37896838	-0.606776723	-0.658526253	-0.839634725	0.818176175	0.190268844	-0.515500693
ZNF34	0.75587906	0.46899113	0.325365341	0.00575163	0.671608294	-0.679227491	0.959247261	0.142044899	0.006597148	0.226652088	0.778224027	0.849651747	-0.346481555	-0.692673523	0.8896233	0.23711892	-0.283809075	1.142171603
ZNF343	-1.640628888	-0.460403851	-0.953271231	-0.478277384	1.810079663	0.941210655	-1.185334479	0.400156878	1.114521467	-1.22584893	0.702473284	-0.582969265	0.035405442	-0.033764376	-0.861100938	2.478541664	-0.151649821	-0.844899676
ZNF346	-0.057315521	-0.273765048	-1.012995853	-2.068076388	0.450983091	0.717447968	0.349241084	0.750219885	-0.571685476	-0.43761257	1.03047288	0.231273009	0.946644565	0.279576394	1.802638879	0.479910872	1.124527072	1.122154974
ZNF35	1.0268156	-0.284020359	-0.655539488	-2.128031105	0.020493781	-0.48069161	0.085589293	-0.249079756	-0.758744314	-0.255451331	1.135640473	-1.1095339	0.98099802	-0.25463604	-0.565963525	0.009735943	0.183485078	-1.210117642
ZNF350	-0.211770746	-1.319457926	1.579093276	1.880361197	0.331518216	0.131735521	-0.284482378	0.036993904	0.159458651	-1.6562131	-0.030305533	0.59935443	0.335502567	-0.218942481	-0.312140392	-0.018088417	-2.098098231	-0.556581097
ZNF354A	0.913227053	-0.613207961	0.931629311	0.037356967	0.263161665	-1.123329201	-0.58128472	-0.248536414	-1.221588571	-0.792224495	-0.503596485	-1.001873398	-0.893918937	-0.919285988	0.679616774	-0.865333427	0.053391473	0.602550118
ZNF354B	-1.153791666	0.72364086	-0.587459039	-0.44306038	-0.20326669	-0.863847493	-0.42827721	-0.752515646	-0.36589471	-1.929321573	-0.682499054	-0.805006887	-0.402600208	-0.839041907	1.639776022	-1.877963648	-0.253570818	1.100933518
ZNF367	1.7212163	0.244934273	-0.887047048	-1.915629946	0.496322349	-0.684053953	0.032379047	-1.655566733	-0.829007293	-0.114860546	-0.348786772	-0.016451995	0.576239502	-0.682621099	-1.120155268	0.151884655	-0.374641951	-2.107420296
ZNF37A	0.417468875	-0.463231901	0.512338055	-1.25307901	1.315906601	0.92676522	-0.374289498	-0.322982037	0.674981159	0.531727927	-0.584766427	-1.067107305	-0.251305539	-0.152137757	1.335348663	0.329509422	1.052199575	0.07178718
ZNF384	-1.447161893	0.132986568	0.662804159	0.281641836	1.258467378	0.341957432	0.978885716	0.260716848	1.009943943	1.235382893	-0.534671555	-0.462582083	0.460331582	0.271159753	1.086896662	0.347047897	1.426095392	1.757517372
ZNF385B	-1.811966306	-0.035047836	-0.533827762	-0.294974083	-1.564239395	0.235750872	-0.130050792	1.853477083	0.047407333	-0.410179934	-0.26887671	0.734312852	-0.160143447	-0.454666777	-0.333081534	-0.215779786	0.32976945	0.222938772
ZNF398	0.20389261	0.151350768	0.333390406	-1.138639462	1.57081315	0.669621763	-0.839923679	-0.866156647	-0.168949515	-0.523337728	-0.627178252	0.145533285	0.340183531	0.43870673	-0.393639699	-0.601793469	-0.010869002	-1.941349929
ZNF407	0.038162073	-0.459368674	-0.503949626	0.96326304	-0.407027918	-0.510194807	-1.502167721	0.614196374	0.25612529	-1.692051624	-0.249777068	-0.420183431	0.152204264	0.544453746	-0.221816037	0.132057243	-0.758469276	-0.671706914
ZNF415	0.6773324	-0.172615785	1.23667093	1.349544004	-0.762987933	-0.904029107	-0.711091746	-0.335659921	-0.525188512	-0.704452525	-0.70138007	-0.521597622	1.312233717	-1.007387306	0.901406789	1.140901962	-1.15076168	1.38016153
ZNF416	-0.564932016	-1.604336226	0.392927326	0.043973968	-0.401484846	1.113791837	0.368505336	-0.021498137	-0.858725668	0.927108666	1.916031696	-0.177522536	0.641905148	-1.432216437	-1.517146889	1.073478968	0.606920588	-0.552198421
ZNF417	1.136038101	-0.546213003	-0.375523798	1.813473215	1.063953688	0.947847435	1.808987988	-0.462809401	-0.21616446	2.771359923	-0.014997232	1.723296982	1.149279127	-0.869582846	-1.123560232	-0.650976783	-0.258439018	-0.387282766
ZNF420	-0.277772066	-0.690707601	1.651287845	0.889393935	0.780447215	0.539394675	0.290713989	-0.252891777	-0.105837147	-0.733299635	-0.254170516	-0.523323797	0.198410312	-2.067270507	-0.987741058	-0.553793487	0.082019903	-0.962223454
ZNF43	-1.425319188	-0.09732441	1.776734495	1.406921694	-0.826772975	-0.288768828	-0.599247631	-0.001165325	-1.159994381	-0.042542109	1.29291359	0.254731402	0.550678695	0.053890671	0.210999158	0.334308416	-0.60768813	0.839444439
ZNF430	-0.066107186	-0.868749226	0.032548633	-0.289688157	1.708319387	-0.09048693	-1.911593575	0.305995049	-0.178964431	0.145523278	0.416902585	0.912361284	0.475208058	-0.960862008	1.657605213	0.956387688	0.56767571	0.288516138
ZNF439	-1.108701617	-0.899734376	1.903264147	2.496037374	0.745808595	-0.714353042	0.372806254	-0.314723382	0.501681652	-0.695746533	0.6246951	-0.051739313	0.250369925	-0.380560195	-0.56403281	-0.539283583	-1.490937828	-0.242733625
ZNF440	0.398085827	-0.775025544	1.046256123	0.775121331	-1.323165808	-1.044877813	0.968247763	-1.818169955	-2.219496386	-0.340039743	0.589402471	-1.004599954	0.252107737	-0.181276154	-1.237567811	-0.666027669	-0.68142424	-1.021142417
ZNF443	1.68452373	-0.767447963	-0.561057085	0.824245661	0.518046104	-0.288693766	0.110845029	-0.829319523	-1.159188016	-0.970925637	-0.203526576	-0.51038264	0.17269072	-0.380621408	-0.726765838	-0.781885716	-0.195147743	-1.211922091
ZNF444	1.63250664	-1.549263117	-1.586703948	0.421881426	-1.027590313	0.865578003	0.777566433	0.298020206	0.404096144	0.168837253	0.82272323	-0.013445395	0.497000008	-0.525859089	-0.109879747	-0.63648919	0.246820406	0.050672212
ZNF449	-0.489871359	-0.210797781	-0.310060126	-0.354763035	1.252243751	-0.161128651	-1.511802419	0.153107656	0.107518512	-2.146223227	-1.600188686	-0.217982407	-0.728536463	-2.019562985	-1.007880741	-0.531494041	-1.149090936	-0.024064852
ZNF451	0.049579902	0.381313602	-1.222425729	-0.434312065	1.810274185	-0.534300372	-0.482734415	-0.629997371	0.365255514	-0.879881589	-0.16528247	-0.105616459	0.582723496	-0.348523772	-0.514562121	0.176225983	-0.288123747	-1.079195597
ZNF468	1.264918966	-0.654183499	0.376076095	-0.194098457	0.831679508	0.535570606	0.231801686	-0.698556288	-1.161990371	0.164364097	-2.369222492	0.397425007	0.637904394	0.151770392	-0.933546286	-0.184705916	-0.348577902	-0.796716798
ZNF469	0.937117759	0.110343629	-1.062338609	-0.697326813	-0.11946756	-0.039152178	-0.501834564	2.194757083	0.45399282	0.444416629	0.188875707	0.893084468	-0.83423349	0.34379175	0.33567082	-0.166497699	-0.419293475	0.457826937
ZNF470	0.544986056	-0.766532391	1.448224765	-0.539183956	1.799315609	-1.028044133	-0.656329828	0.490844828	-0.414837036	-0.558518479	1.970425274	0.673479007	-0.284288068	-0.468664775	-0.613935109	-0.503737628	-0.794899563	0.773033353
ZNF471	-0.772530951	0.152781822	1.637147503	0.944833819	-1.551200119	-0.254548729	-0.315314069	0.81033496	-0.442663579	-0.148072746	1.461998613	-0.2437275	-0.531016621	-0.324652185	-0.453948011	-0.019613533	-0.051594526	0.270069884
ZNF582	-2.511198771	-0.161155655	-0.794826814	0.05205779	-2.065449632	1.572397777	2.055852326	0.297398039	0.888389947	1.300305758	0.78780201	1.122030483	0.136284981	1.18056245	-0.023200712	-0.928101247	0.743614766	1.001599402
ZNF584	1.490734782	-0.918856499	-0.800558855	-0.427086207	-0.213970032	-0.411982688	0.559879838	-0.961005377	-2.287025557	0.716748186	2.047634469	-0.060783523	0.563801447	-0.536769957	0.480521467	1.705849062	1.506418186	-0.698375525
ZNF593	1.223258704	0.774378546	-1.176444257	-1.769429776	1.124508424	-0.040199005	0.377757408	-1.495912429	-0.282135526	-1.05527854	1.712431473	0.281836152	0.404299631	1.01022399	0.132476456	1.268034876	0.687779348	0.028863878
ZNF597	-0.094740971	0.083499214	0.11282343	-0.612347207	-0.006165301	-0.556133443	-0.164429435	0.272419112	-1.771148292	-2.334691351	1.759210309	-0.577235587	-0.503614194	-0.92591729	-0.469323627	0.372147309	-2.011052435	0.176806901
ZNF598	1.747587956	0.333921158	-0.890752293	-1.819598114	2.507922917	-0.368375299	-0.824105291	-0.460353077	-0.500184821	-0.662994318	0.691913035	-0.033357247	0.553123458	-0.514608923	1.503247021	1.545337937	0.526632008	-0.860343029
ZNF607	-0.400651304	0.314399926	-0.696906002	0.849834208	1.438499468	0.507593524	0.857909975	0.081924557	-0.028019596	-0.249376372	0.042873064	0.890745826	0.776348304	-0.021424173	2.256815742	0.268022898	1.758708808	-0.717436773
ZNF608	-0.428473484	0.423693447	0.775936722	1.272408108	1.876297568	0.137233335	-0.33633007	-1.300704818	0.648972172	-2.126366894	-1.139618298	-0.364297622	-1.406317772	1.453103149	-1.92567312	-0.016806072	-1.059609286	1.854738657
ZNF614	1.728487124	-0.199953337	0.320014649	-0.496950322	1.424659351	0.188551233	-0.497093308	-1.34426728	-1.134365223	-1.084878138	0.517003422	-0.247319223	0.060842937	-0.984617375	0.172188031	-0.038155762	-1.187261657	-1.269591479
ZNF616	-0.468354591	-0.180350381	0.668856092	0.548152603	1.990663997	0.836078881	-0.279683295	0.522193616	0.290530405	-0.388275745	-0.913540122	-0.294222931	-0.107266534	-0.965421722	-1.421083315	-0.577906633	0.277979306	-1.083711087
ZNF621	1.408416117	-0.948523752	-0.405744031	-0.022606989	2.033613197	-0.031314885	-0.247860332	-0.531577821	0.123810142	-1.040901976	-0.885874772	-1.190332359	0.31341382	-1.438027114	-1.463905457	0.008552632	-0.811653093	-1.199776973
ZNF623	0.793055685	-0.416814618	0.125616482	-0.327540175	2.106884106	-0.097419078	0.819097391	-0.768848046	0.218202757	0.090545097	0.491623553	0.214081948	0.17490086	-0.809604075	0.735029774	0.859416411	-0.862336557	-0.022206159
ZNF626	-1.119124166	-1.880879735	0.580990685	0.122103493	1.653543317	0.648070889	0.240051782	-0.267348115	-0.053997892	0.936719601	0.037492987	0.591203068	-0.017003296	0.397646006	1.261338085	-0.465421621	-0.400854573	0.79822532
ZNF627	2.010149718	-0.527216978	0.667595905	-0.371896925	1.037057008	-0.93315923	-0.141174946	-0.501009757	-0.891778376	-1.37258977	0.280236784	0.02174302	-0.301844404	-1.340677817	-0.163568608	-0.370648246	-0.413663006	-0.15267708
ZNF629	0.363211858	-1.197493294	-0.71869957	-1.046915693	1.50709348	1.454494439	0.324495114	0.562407286	1.778176753	2.270631159	1.088767861	0.232973726	1.296930423	-1.116293273	1.44776232	1.03866855	0.667448709	0.395476094
ZNF639	0.376948337	0.587263446	-0.167796051	-0.665614771	1.772968422	-1.162617022	-0.652625132	-1.109860225	-1.152398897	0.357049919	-0.470745379	-0.46004845	-0.437413827	-1.16325499	1.371998482	-0.100613332	-0.610757991	-0.988580517
